prospect_id,full_name,title,seniority_tier,seniority_mult,company,is_mql,is_opp,is_closed_won,pipeline_value,touch_number,channel,campaign_name,utm_source,utm_medium,utm_campaign,utm_content,utm_term,timestamp,form_type
PRO-00953,Emery Hall,Analytics Manager,manager,1.0,Apex Workflows,True,False,False,0,2,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,gated-report_etl,etl-tools-comparison,2025-08-06T08:35:00,newsletter_signup
PRO-00954,Avery Robinson,Analytics Engineer,ic_analyst,0.75,Pipeform,True,True,False,85246,1,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_rlsa,pipeform-alternative,2025-06-13T14:54:00,trial_signup
PRO-00954,Avery Robinson,Analytics Engineer,ic_analyst,0.75,Pipeform,True,True,False,85246,2,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_pain-point_cta-demo,li-ent-data-engineers,2025-07-03T11:51:00,newsletter_signup
PRO-00954,Avery Robinson,Analytics Engineer,ic_analyst,0.75,Pipeform,True,True,False,85246,3,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,badge-display_integration,pipeline-software-evaluation,2025-07-18T17:37:00,gated_content_download
PRO-00954,Avery Robinson,Analytics Engineer,ic_analyst,0.75,Pipeform,True,True,False,85246,4,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_social-proof_cta-learn-more,li-retarget-site-visitors-30d,2025-07-25T12:54:00,newsletter_signup
PRO-00955,Noel Johnson,Analytics Manager,manager,1.0,Novabridge,True,True,False,103146,1,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_pain-point_cta-trial,li-mid-analytics-directors,2025-05-15T11:40:00,trial_signup
PRO-00955,Noel Johnson,Analytics Manager,manager,1.0,Novabridge,True,True,False,103146,2,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_awareness,abm-strategic-accounts,2025-05-28T10:34:00,gated_content_download
PRO-00956,Morgan Wilson,Senior Data Engineer,ic_analyst,0.75,Stratum Data,False,False,False,0,1,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_thought-leadership_cta-learn-more,li-mid-analytics-directors,2025-08-25T12:49:00,gated_content_download
PRO-00956,Morgan Wilson,Senior Data Engineer,ic_analyst,0.75,Stratum Data,False,False,False,0,2,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_awareness,lookalike-data-engineers,2025-09-15T09:02:00,gated_content_download
PRO-00956,Morgan Wilson,Senior Data Engineer,ic_analyst,0.75,Stratum Data,False,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_product-feature_cta-trial,li-abm-strategic-accounts,2025-10-06T17:27:00,newsletter_signup
PRO-00957,Finley Nguyen,Director of Data,director,1.25,Apex Workflows,False,False,False,0,1,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_search,streamlink-vs-syncflow,2025-09-01T14:46:00,gated_content_download
PRO-00957,Finley Nguyen,Director of Data,director,1.25,Apex Workflows,False,False,False,0,2,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_competitor,data-integration-platform,2025-09-22T15:27:00,newsletter_signup
PRO-00957,Finley Nguyen,Director of Data,director,1.25,Apex Workflows,False,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_product-feature_cta-demo,li-mid-analytics-directors,2025-10-13T10:42:00,gated_content_download
PRO-00958,Skyler Chen,BI Analyst,ic_analyst,0.75,Streamlink,True,False,False,0,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_social-proof_cta-demo,li-mid-analytics-directors,2025-03-24T15:59:00,gated_content_download
PRO-00958,Skyler Chen,BI Analyst,ic_analyst,0.75,Streamlink,True,False,False,0,2,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_awareness,lookalike-data-engineers,2025-04-07T15:32:00,newsletter_signup
PRO-00958,Skyler Chen,BI Analyst,ic_analyst,0.75,Streamlink,True,False,False,0,3,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_abm,lookalike-data-engineers,2025-04-21T14:05:00,demo_request
PRO-00958,Skyler Chen,BI Analyst,ic_analyst,0.75,Streamlink,True,False,False,0,4,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_competitor,pipeform-alternative,2025-05-07T16:38:00,gated_content_download
PRO-00959,Casey Miller,Data Platform Manager,manager,1.0,Cloudnetic,True,True,True,53228,1,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_rlsa,etl-software,2025-08-11T13:38:00,newsletter_signup
PRO-00959,Casey Miller,Data Platform Manager,manager,1.0,Cloudnetic,True,True,True,53228,2,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_retarget,abm-strategic-accounts,2025-08-21T16:23:00,demo_request
PRO-00959,Casey Miller,Data Platform Manager,manager,1.0,Cloudnetic,True,True,True,53228,3,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_rlsa,data-integration-platform,2025-09-11T12:07:00,newsletter_signup
PRO-00960,Finley Walker,Data Analyst,ic_analyst,0.75,Datavera,True,False,False,0,1,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_thought-leadership_cta-download,li-abm-strategic-accounts,2025-10-01T16:28:00,gated_content_download
PRO-00960,Finley Walker,Data Analyst,ic_analyst,0.75,Datavera,True,False,False,0,2,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_social-proof_cta-demo,li-retarget-site-visitors-30d,2025-10-08T13:49:00,gated_content_download
PRO-00960,Finley Walker,Data Analyst,ic_analyst,0.75,Datavera,True,False,False,0,3,programmatic,DSP-Retarget-HighIntent-14d,stackadapt,display,dsp_retarget_highintent_14d,display-banner_awareness,retarget-site-visitors-14d,2025-10-27T10:33:00,demo_request
PRO-00960,Finley Walker,Data Analyst,ic_analyst,0.75,Datavera,True,False,False,0,4,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_competitor,data-pipeline-tools,2025-11-13T11:41:00,gated_content_download
PRO-00961,Blake Thompson,Chief Analytics Officer,c_suite_vp,1.5,Syncflow,False,False,False,0,1,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_pain-point_cta-demo,li-lookalike-closed-won,2025-01-20T15:17:00,newsletter_signup
PRO-00961,Blake Thompson,Chief Analytics Officer,c_suite_vp,1.5,Syncflow,False,False,False,0,2,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_abm,abm-strategic-accounts,2025-02-05T13:09:00,gated_content_download
PRO-00961,Blake Thompson,Chief Analytics Officer,c_suite_vp,1.5,Syncflow,False,False,False,0,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_social-proof_cta-demo,li-ent-data-engineers,2025-02-17T09:40:00,gated_content_download
PRO-00962,Alex Rodriguez,Director of Analytics,director,1.25,Meridian Cloud,True,True,True,54495,1,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_rlsa,syncflow-alternative,2025-08-05T10:16:00,gated_content_download
PRO-00962,Alex Rodriguez,Director of Analytics,director,1.25,Meridian Cloud,True,True,True,54495,2,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,badge-display_integration,pipeline-software-evaluation,2025-08-25T12:01:00,gated_content_download
PRO-00962,Alex Rodriguez,Director of Analytics,director,1.25,Meridian Cloud,True,True,True,54495,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_product-feature_cta-demo,li-lookalike-closed-won,2025-09-11T12:19:00,gated_content_download
PRO-00962,Alex Rodriguez,Director of Analytics,director,1.25,Meridian Cloud,True,True,True,54495,4,linkedin,LI-MOFU-Demo-DataEngineers,linkedin,paid-social,li_mofu_demo_dataengineers,single-image_thought-leadership_cta-download,li-retarget-site-visitors-30d,2025-09-29T14:34:00,demo_request
PRO-00963,Drew Moore,Data Platform Manager,manager,1.0,Tangent Labs,True,False,False,0,1,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_competitor,data-pipeline-tools,2025-09-22T11:42:00,trial_signup
PRO-00963,Drew Moore,Data Platform Manager,manager,1.0,Tangent Labs,True,False,False,0,2,programmatic,DSP-Retarget-HighIntent-14d,stackadapt,display,dsp_retarget_highintent_14d,display-banner_awareness,lookalike-data-engineers,2025-10-07T11:42:00,demo_request
PRO-00963,Drew Moore,Data Platform Manager,manager,1.0,Tangent Labs,True,False,False,0,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_social-proof_cta-learn-more,li-lookalike-closed-won,2025-10-24T10:54:00,demo_request
PRO-00964,Logan Miller,Director of Data,director,1.25,Vaultbase,True,False,False,0,1,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_rlsa,data-pipeline-tools,2025-09-26T15:00:00,gated_content_download
PRO-00964,Logan Miller,Director of Data,director,1.25,Vaultbase,True,False,False,0,2,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_awareness,lookalike-data-engineers,2025-10-17T14:49:00,gated_content_download
PRO-00964,Logan Miller,Director of Data,director,1.25,Vaultbase,True,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_thought-leadership_cta-learn-more,li-ent-data-engineers,2025-10-27T14:38:00,trial_signup
PRO-00965,Blake Lewis,Data Engineering Manager,manager,1.0,Pipeform,False,False,False,0,1,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_pain-point_cta-demo,li-ent-data-engineers,2025-09-30T12:25:00,newsletter_signup
PRO-00965,Blake Lewis,Data Engineering Manager,manager,1.0,Pipeform,False,False,False,0,2,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_awareness,abm-strategic-accounts,2025-10-13T10:58:00,newsletter_signup
PRO-00965,Blake Lewis,Data Engineering Manager,manager,1.0,Pipeform,False,False,False,0,3,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_rlsa,syncflow-alternative,2025-10-27T11:58:00,newsletter_signup
PRO-00966,Sage Thompson,Chief Analytics Officer,c_suite_vp,1.5,Ember Analytics,True,False,False,0,1,linkedin,LI-MOFU-Demo-DataEngineers,linkedin,paid-social,li_mofu_demo_dataengineers,single-image_pain-point_cta-trial,li-retarget-site-visitors-30d,2025-02-03T14:08:00,gated_content_download
PRO-00966,Sage Thompson,Chief Analytics Officer,c_suite_vp,1.5,Ember Analytics,True,False,False,0,2,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_awareness,abm-strategic-accounts,2025-02-12T08:19:00,demo_request
PRO-00966,Sage Thompson,Chief Analytics Officer,c_suite_vp,1.5,Ember Analytics,True,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_social-proof_cta-demo,li-lookalike-closed-won,2025-02-20T12:13:00,newsletter_signup
PRO-00966,Sage Thompson,Chief Analytics Officer,c_suite_vp,1.5,Ember Analytics,True,False,False,0,4,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_competitor,syncflow-alternative,2025-03-11T11:52:00,gated_content_download
PRO-00967,Phoenix Hall,VP of Analytics,c_suite_vp,1.5,Nexlayer,True,False,False,0,1,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_rlsa,syncflow-alternative,2025-10-22T08:17:00,gated_content_download
PRO-00967,Phoenix Hall,VP of Analytics,c_suite_vp,1.5,Nexlayer,True,False,False,0,2,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_rlsa,data-pipeline-tools,2025-11-05T12:09:00,trial_signup
PRO-00967,Phoenix Hall,VP of Analytics,c_suite_vp,1.5,Nexlayer,True,False,False,0,3,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,badge-display_integration,etl-tools-comparison,2025-11-17T09:44:00,newsletter_signup
PRO-00968,Sage Wilson,Director of Data Engineering,director,1.25,Datavera,False,False,False,0,1,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_search,pipeform-alternative,2025-08-11T08:51:00,gated_content_download
PRO-00968,Sage Wilson,Director of Data Engineering,director,1.25,Datavera,False,False,False,0,2,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,badge-display_integration,data-integration-review,2025-08-19T09:30:00,gated_content_download
PRO-00969,Emery Anderson,VP of Data,c_suite_vp,1.5,Solaris Data,False,False,False,0,1,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_social-proof_cta-learn-more,li-mid-analytics-directors,2025-04-07T16:54:00,gated_content_download
PRO-00969,Emery Anderson,VP of Data,c_suite_vp,1.5,Solaris Data,False,False,False,0,2,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_thought-leadership_cta-learn-more,li-lookalike-closed-won,2025-04-21T09:53:00,gated_content_download
PRO-00970,Phoenix Clark,BI Analyst,ic_analyst,0.75,Stratum Data,True,False,False,0,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_thought-leadership_cta-download,li-abm-strategic-accounts,2025-02-21T10:48:00,gated_content_download
PRO-00970,Phoenix Clark,BI Analyst,ic_analyst,0.75,Stratum Data,True,False,False,0,2,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_pain-point_cta-demo,li-lookalike-closed-won,2025-03-12T15:25:00,newsletter_signup
PRO-00971,Quinn Chen,Senior Data Engineer,ic_analyst,0.75,Meridian Cloud,True,False,False,0,1,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_thought-leadership_cta-download,li-retarget-site-visitors-30d,2025-02-07T14:47:00,gated_content_download
PRO-00971,Quinn Chen,Senior Data Engineer,ic_analyst,0.75,Meridian Cloud,True,False,False,0,2,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_search,streamlink-vs-syncflow,2025-02-19T17:52:00,trial_signup
PRO-00971,Quinn Chen,Senior Data Engineer,ic_analyst,0.75,Meridian Cloud,True,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_social-proof_cta-demo,li-mid-analytics-directors,2025-03-04T15:14:00,gated_content_download
PRO-00972,Indigo White,Data Analyst,ic_analyst,0.75,Luminary Data,True,False,False,0,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_thought-leadership_cta-learn-more,li-abm-strategic-accounts,2025-02-17T12:41:00,trial_signup
PRO-00972,Indigo White,Data Analyst,ic_analyst,0.75,Luminary Data,True,False,False,0,2,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_social-proof_cta-demo,li-abm-strategic-accounts,2025-03-03T12:23:00,gated_content_download
PRO-00972,Indigo White,Data Analyst,ic_analyst,0.75,Luminary Data,True,False,False,0,3,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,badge-display_integration,data-integration-review,2025-03-21T11:06:00,trial_signup
PRO-00973,Harper Martin,VP of Data Engineering,c_suite_vp,1.5,Streamlink,False,False,False,0,1,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_social-proof_cta-learn-more,li-retarget-site-visitors-30d,2025-01-13T12:40:00,gated_content_download
PRO-00973,Harper Martin,VP of Data Engineering,c_suite_vp,1.5,Streamlink,False,False,False,0,2,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_pain-point_cta-trial,li-ent-data-engineers,2025-02-03T17:23:00,newsletter_signup
PRO-00974,Finley Thomas,Chief Data Officer,c_suite_vp,1.5,Ironset,False,False,False,0,1,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_product-feature_cta-trial,li-abm-strategic-accounts,2025-07-28T10:43:00,gated_content_download
PRO-00974,Finley Thomas,Chief Data Officer,c_suite_vp,1.5,Ironset,False,False,False,0,2,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_social-proof_cta-learn-more,li-mid-analytics-directors,2025-08-18T13:51:00,newsletter_signup
PRO-00974,Finley Thomas,Chief Data Officer,c_suite_vp,1.5,Ironset,False,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_pain-point_cta-demo,li-abm-strategic-accounts,2025-09-08T14:09:00,newsletter_signup
PRO-00975,Taylor Harris,Director of Data Engineering,director,1.25,Axiom Cloud,True,True,False,83732,1,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_product-feature_cta-trial,li-ent-data-engineers,2025-08-15T11:43:00,trial_signup
PRO-00975,Taylor Harris,Director of Data Engineering,director,1.25,Axiom Cloud,True,True,False,83732,2,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_rlsa,etl-software,2025-08-27T10:36:00,gated_content_download
PRO-00975,Taylor Harris,Director of Data Engineering,director,1.25,Axiom Cloud,True,True,False,83732,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_thought-leadership_cta-learn-more,li-mid-analytics-directors,2025-09-08T13:54:00,gated_content_download
PRO-00975,Taylor Harris,Director of Data Engineering,director,1.25,Axiom Cloud,True,True,False,83732,4,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_search,data-pipeline-tools,2025-09-19T13:03:00,trial_signup
PRO-00976,Rowan Thomas,Analytics Manager,manager,1.0,Axiom Cloud,False,False,False,0,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_thought-leadership_cta-learn-more,li-abm-strategic-accounts,2025-06-09T13:56:00,gated_content_download
PRO-00976,Rowan Thomas,Analytics Manager,manager,1.0,Axiom Cloud,False,False,False,0,2,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_pain-point_cta-demo,li-retarget-site-visitors-30d,2025-06-30T14:03:00,gated_content_download
PRO-00976,Rowan Thomas,Analytics Manager,manager,1.0,Axiom Cloud,False,False,False,0,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_thought-leadership_cta-learn-more,li-retarget-site-visitors-30d,2025-07-21T11:17:00,newsletter_signup
PRO-00977,Quinn Lewis,Data Engineering Manager,manager,1.0,Gridlane,True,True,True,65804,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_pain-point_cta-trial,li-ent-data-engineers,2025-05-05T16:42:00,trial_signup
PRO-00977,Quinn Lewis,Data Engineering Manager,manager,1.0,Gridlane,True,True,True,65804,2,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_pain-point_cta-demo,li-ent-data-engineers,2025-05-19T09:15:00,newsletter_signup
PRO-00978,Rowan Garcia,Director of Analytics,director,1.25,Axiom Cloud,False,False,False,0,1,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_rlsa,pipeform-alternative,2025-10-09T11:43:00,gated_content_download
PRO-00978,Rowan Garcia,Director of Analytics,director,1.25,Axiom Cloud,False,False,False,0,2,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_search,pipeform-alternative,2025-10-28T14:14:00,newsletter_signup
PRO-00979,Emery Thomas,Senior Data Engineer,ic_analyst,0.75,Vaultbase,False,False,False,0,1,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_product-feature_cta-demo,li-lookalike-closed-won,2025-09-19T17:45:00,gated_content_download
PRO-00979,Emery Thomas,Senior Data Engineer,ic_analyst,0.75,Vaultbase,False,False,False,0,2,linkedin,LI-MOFU-Demo-DataEngineers,linkedin,paid-social,li_mofu_demo_dataengineers,single-image_pain-point_cta-trial,li-ent-data-engineers,2025-09-26T08:22:00,demo_request
PRO-00980,Reese Smith,Data Engineering Manager,manager,1.0,Stackbridge,True,True,False,50247,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_product-feature_cta-trial,li-ent-data-engineers,2025-09-30T17:20:00,newsletter_signup
PRO-00980,Reese Smith,Data Engineering Manager,manager,1.0,Stackbridge,True,True,False,50247,2,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,retarget-banner_category,data-integration-review,2025-10-08T09:56:00,trial_signup
PRO-00980,Reese Smith,Data Engineering Manager,manager,1.0,Stackbridge,True,True,False,50247,3,programmatic,DSP-Awareness-DataEngineers,stackadapt,display,dsp_awareness_dataengineers,display-banner_abm,lookalike-data-engineers,2025-10-20T13:16:00,gated_content_download
PRO-00980,Reese Smith,Data Engineering Manager,manager,1.0,Stackbridge,True,True,False,50247,4,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_rlsa,data-integration-platform,2025-11-03T14:52:00,newsletter_signup
PRO-00981,Emery Clark,Data Platform Manager,manager,1.0,Ember Analytics,True,True,True,86246,1,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_social-proof_cta-demo,li-lookalike-closed-won,2025-08-06T11:37:00,trial_signup
PRO-00981,Emery Clark,Data Platform Manager,manager,1.0,Ember Analytics,True,True,True,86246,2,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_thought-leadership_cta-learn-more,li-retarget-site-visitors-30d,2025-08-19T15:34:00,newsletter_signup
PRO-00981,Emery Clark,Data Platform Manager,manager,1.0,Ember Analytics,True,True,True,86246,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_thought-leadership_cta-download,li-ent-data-engineers,2025-09-02T09:12:00,gated_content_download
PRO-00981,Emery Clark,Data Platform Manager,manager,1.0,Ember Analytics,True,True,True,86246,4,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,badge-display_integration,pipeline-software-evaluation,2025-09-11T11:43:00,gated_content_download
PRO-00982,Spencer Moore,Analytics Manager,manager,1.0,Conduitly,True,True,True,76050,1,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_product-feature_cta-trial,li-lookalike-closed-won,2025-01-01T12:43:00,trial_signup
PRO-00982,Spencer Moore,Analytics Manager,manager,1.0,Conduitly,True,True,True,76050,2,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,badge-display_integration,etl-tools-comparison,2025-01-20T12:11:00,gated_content_download
PRO-00982,Spencer Moore,Analytics Manager,manager,1.0,Conduitly,True,True,True,76050,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_social-proof_cta-learn-more,li-lookalike-closed-won,2025-01-30T09:38:00,gated_content_download
PRO-00983,Peyton White,Data Platform Manager,manager,1.0,Crestline Systems,True,True,True,84429,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_pain-point_cta-demo,li-ent-data-engineers,2025-04-21T14:35:00,gated_content_download
PRO-00983,Peyton White,Data Platform Manager,manager,1.0,Crestline Systems,True,True,True,84429,2,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,gated-report_etl,data-integration-review,2025-05-01T15:43:00,trial_signup
PRO-00983,Peyton White,Data Platform Manager,manager,1.0,Crestline Systems,True,True,True,84429,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_social-proof_cta-demo,li-abm-strategic-accounts,2025-05-19T09:48:00,gated_content_download
PRO-00983,Peyton White,Data Platform Manager,manager,1.0,Crestline Systems,True,True,True,84429,4,programmatic,DSP-Retarget-HighIntent-14d,stackadapt,display,dsp_retarget_highintent_14d,display-banner_awareness,abm-strategic-accounts,2025-06-05T10:30:00,gated_content_download
PRO-00984,Phoenix Allen,Director of Data Engineering,director,1.25,Ember Analytics,True,False,False,0,1,linkedin,LI-MOFU-Demo-DataEngineers,linkedin,paid-social,li_mofu_demo_dataengineers,single-image_product-feature_cta-trial,li-ent-data-engineers,2025-08-20T10:08:00,newsletter_signup
PRO-00984,Phoenix Allen,Director of Data Engineering,director,1.25,Ember Analytics,True,False,False,0,2,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_product-feature_cta-demo,li-ent-data-engineers,2025-08-27T09:34:00,trial_signup
PRO-00985,Sage Anderson,BI Manager,manager,1.0,Luminary Data,True,True,True,113168,1,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_competitor,etl-software,2025-09-02T12:37:00,gated_content_download
PRO-00985,Sage Anderson,BI Manager,manager,1.0,Luminary Data,True,True,True,113168,2,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_rlsa,pipeform-alternative,2025-09-23T10:06:00,trial_signup
PRO-00985,Sage Anderson,BI Manager,manager,1.0,Luminary Data,True,True,True,113168,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_pain-point_cta-trial,li-ent-data-engineers,2025-10-13T13:26:00,gated_content_download
PRO-00985,Sage Anderson,BI Manager,manager,1.0,Luminary Data,True,True,True,113168,4,programmatic,DSP-Awareness-DataEngineers,stackadapt,display,dsp_awareness_dataengineers,display-banner_abm,abm-strategic-accounts,2025-10-27T11:40:00,demo_request
PRO-00986,Dana Wilson,Analytics Manager,manager,1.0,Onyx Intelligence,True,True,True,62155,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_product-feature_cta-demo,li-mid-analytics-directors,2025-08-01T09:26:00,newsletter_signup
